state,county,decimalLongitude,decimalLatitude
Maryland,Queen Anne's,-75.98517836,39.08873483
Maryland,Saint Mary's,-76.60866321,38.30335488
Maryland,Somerset,-75.72913381,38.12491154
Maryland,Talbot,-76.08871997,38.7760219
Maryland,Washington,-77.81380086,39.60507894
Maryland,Wicomico,-75.61948748,38.37328606
Maryland,Worcester,-75.36938416,38.22124019
Massachusetts,Barnstable,-70.29265824,41.72741411
Massachusetts,Berkshire,-73.20736933,42.3708893
Massachusetts,Bristol,-71.11511193,41.80146413
Massachusetts,Dukes,-70.63580856,41.38783074
Massachusetts,Essex,-70.95675298,42.67251757
Massachusetts,Franklin,-72.59088089,42.58285555
Massachusetts,Hampden,-72.63148328,42.13519179
Massachusetts,Hampshire,-72.66388792,42.34002109
Massachusetts,Middlesex,-71.39231762,42.48561893
Massachusetts,Nantucket,-70.06440374,41.27748275
Massachusetts,Norfolk,-71.22284325,42.15578347
Massachusetts,Plymouth,-70.81229032,41.95116826
Massachusetts,Suffolk,-71.10355093,42.30617406
Massachusetts,Worcester,-71.90798778,42.35208868
Michigan,Alcona,-83.59420215,44.68504476
Michigan,Alger,-86.6030196,46.40658132
Michigan,Allegan,-85.88898645,42.59043835
Michigan,Alpena,-83.62880951,45.03480405
Michigan,Antrim,-85.14221272,44.99890535
Michigan,Arenac,-83.89692747,44.06586571
Michigan,Baraga,-88.36679685,46.66275914
Michigan,Barry,-85.3090644,42.59483565
Michigan,Bay,-83.99316925,43.70724294
Michigan,Benzie,-86.0159166,44.63807907
Michigan,Berrien,-86.41277453,41.95522957
Michigan,Branch,-85.06026757,41.91684117
Michigan,Calhoun,-85.00626005,42.24654084
Michigan,Cass,-85.99380081,41.91618777
Michigan,Charlevoix,-85.0428206,45.2243485
Michigan,Cheboygan,-84.50158832,45.44661689
Michigan,Chippewa,-84.70489717,46.32914578
Michigan,Clare,-84.84843683,43.98730202
Michigan,Clinton,-84.60316534,42.9440671
Michigan,Crawford,-84.61151405,44.68377674
Michigan,Delta,-86.92854768,45.92088131
Michigan,Dickinson,-87.87189039,46.00910203
Michigan,Eaton,-84.83910952,42.59578927
Michigan,Emmet,-84.89140954,45.51906842
Michigan,Genesee,-83.70660805,43.02186618
Michigan,Gladwin,-84.38944286,43.99023115
Michigan,Gogebic,-89.69479323,46.40951168
Michigan,Grand Traverse,-85.5607993,44.66906122
Michigan,Gratiot,-84.60623969,43.29270773
Michigan,Hillsdale,-84.59543162,41.88811886
Michigan,Houghton,-88.76594423,46.81499754
Michigan,Huron,-83.01893292,43.83414172
Michigan,Ingham,-84.37514535,42.59686557
Michigan,Ionia,-85.07556454,42.94545599
Michigan,Iosco,-83.63684977,44.35570102
Michigan,Iron,-88.53056909,46.20887981
Michigan,Isabella,-84.84706869,43.64044866
Michigan,Jackson,-84.42529489,42.24811574
Michigan,Kalamazoo,-85.53097924,42.24507315
Michigan,Kalkaska,-85.0911148,44.68355629
Michigan,Kent,-85.55047132,43.03106585
Michigan,Keweenaw,-88.12876203,47.36172225
Michigan,Lake Hurron,-83.15974297,44.79096376
Michigan,Lake Michigan,-86.37225295,44.28248365
Michigan,Lake St. Clair,-82.74385626,42.54514016
Michigan,Lake Superior,-87.72859584,47.28772399
Michigan,Lake,-85.80128407,43.98929836
Michigan,Lapeer,-83.22131196,43.0906397
Michigan,Leelanau,-85.79224783,44.91508
Michigan,Lenawee,-84.06830224,41.8950549
Michigan,Livingston,-83.91305649,42.60334634
Michigan,Luce,-85.54461838,46.47069594
Michigan,Mackinac,-85.12607291,46.09463781
Michigan,Macomb,-82.932506,42.69595937
Michigan,Manistee,-86.05620603,44.33214405
Michigan,Marquette,-87.64326366,46.43162601
Michigan,Mason,-86.24951361,43.99487271
Michigan,Mecosta,-85.32566391,43.64004622
Michigan,Menominee,-87.55980274,45.57942331
Michigan,Midland,-84.3892686,43.64651674
Michigan,Missaukee,-85.09543447,44.3373145
Michigan,Monroe,-83.54105776,41.9289891
Michigan,Montcalm,-85.15397999,43.31094277
Michigan,Montmorency,-84.12789695,45.02755332
Michigan,Muskegon,-86.14965357,43.29100622
Michigan,Newaygo,-85.80192823,43.55299127
Michigan,Oakland,-83.3856537,42.66042436
Michigan,Oceana,-86.26667983,43.64011861
Michigan,Ogemaw,-84.12781003,44.33425273
Michigan,Ontonagon,-89.31552851,46.66467854
Michigan,Osceola,-85.32566266,43.98942404
Michigan,Oscoda,-84.1309888,44.68077201
Michigan,Otsego,-84.60111941,45.02069239
Michigan,Ottawa,-85.99683847,42.95935172
Michigan,Presque Isle,-83.92050729,45.34094312
Michigan,Roscommon,-84.61351439,44.33474699
Michigan,Saginaw,-84.05440805,43.33505897
Michigan,Saint Clair,-82.68483379,42.95146392
Michigan,Saint Joseph,-85.5275092,41.91522304
Michigan,Sanilac,-82.82056046,43.42377859
Michigan,Schoolcraft,-86.20065025,46.19562632
Michigan,Shiawassee,-84.14785942,42.95416605
Michigan,Tuscola,-83.41807564,43.46462066
Michigan,Van Buren,-86.01995627,42.25091267
Michigan,Washtenaw,-83.83944682,42.25299872
Michigan,Wayne,-83.2905571,42.28645678
Michigan,Wexford,-85.57880313,44.33814082
Minnesota,Aitkin,-93.41507957,46.60791121
Minnesota,Anoka,-93.24709433,45.27497472
Minnesota,Becker,-95.6755178,46.93565886
Minnesota,Beltrami,-94.93725604,47.97515535
Minnesota,Benton,-93.99910235,45.6993767
Minnesota,Big Stone,-96.41093948,45.42667074
Minnesota,Blue Earth,-94.0670267,44.03586637
Minnesota,Brown,-94.72629637,44.24215244
Minnesota,Carlton,-92.67442642,46.59273095
Minnesota,Carver,-93.80281167,44.82167237
Minnesota,Cass,-94.32574334,46.94889197
Minnesota,Chippewa,-95.56657493,45.023199
Minnesota,Chisago,-92.90636126,45.50335203
Minnesota,Clay,-96.49065632,46.89263219
Minnesota,Clearwater,-95.37810043,47.57868749
Minnesota,Cook,-90.53302257,47.90377816
Minnesota,Cottonwood,-95.18160351,44.00920171
Minnesota,Crow Wing,-94.0705693,46.48265868
Minnesota,Dakota,-93.0675511,44.67255996
Minnesota,Dodge,-92.86264644,44.0244967
Minnesota,Douglas,-95.45345766,45.93408329
Minnesota,Faribault,-93.94833932,43.67722556
Minnesota,Fillmore,-92.09061976,43.67647265
Minnesota,Freeborn,-93.34894018,43.67704989
Minnesota,Goodhue,-92.72304485,44.41158448
Minnesota,Grant,-96.0123795,45.93424673
Minnesota,Hennepin,-93.47828859,45.00622295
Minnesota,Houston,-91.49263885,43.67397785
Minnesota,Hubbard,-94.91644092,47.10909988
Minnesota,Isanti,-93.29416477,45.56302441
Minnesota,Itasca,-93.63351062,47.51099623
Minnesota,Jackson,-95.15523967,43.67711586
Minnesota,Kanabec,-93.29175493,45.94595653
Minnesota,Kandiyohi,-95.00416074,45.15344366
Minnesota,Kittson,-96.78331298,48.7767583
Minnesota,Koochiching,-93.78518563,48.24830816
Minnesota,Lac qui Parle,-96.17384906,44.99561171
Minnesota,Lake of the Woods,-94.90425414,48.7728329
Minnesota,Lake Superior,-90.5984105,47.41419849
Minnesota,Lake,-91.44894484,47.6417585
Minnesota,Le Sueur,-93.73004921,44.37355326
Minnesota,Lincoln,-96.26672494,44.41384773
Minnesota,Lyon,-95.83715854,44.41439423
Minnesota,Mahnomen,-95.80786367,47.32668783
Minnesota,Marshall,-96.36794599,48.35861699
Minnesota,Martin,-94.55225243,43.6766002
Minnesota,McLeod,-94.27087504,44.82441906
Minnesota,Meeker,-94.52695735,45.12395189
Minnesota,Mille Lacs,-93.62955894,45.93707491
Minnesota,Morrison,-94.26710338,46.0125825
Minnesota,Mower,-92.75360522,43.67440968
Minnesota,Murray,-95.76353423,44.02433629
Minnesota,Nicollet,-94.24703823,44.35075022
Minnesota,Nobles,-95.75365664,43.67768586
Minnesota,Norman,-96.45610921,47.32766122
Minnesota,Olmsted,-92.40299543,44.00644241
Minnesota,Otter Tail,-95.70822855,46.40955037
Minnesota,Pennington,-96.03660891,48.06707509
Minnesota,Pine,-92.73769801,46.12074768
Minnesota,Pipestone,-96.2588673,44.0257193
Minnesota,Polk,-96.40262441,47.77492084
Minnesota,Pope,-95.4439916,45.58660332
Minnesota,Ramsey,-93.09952134,45.01967434
Minnesota,Red Lake,-96.09709583,47.87298955
Minnesota,Redwood,-95.25239946,44.40438758
Minnesota,Renville,-94.94418111,44.72719984
Minnesota,Rice,-93.29737055,44.35622808
Minnesota,Rock,-96.25311998,43.6773877
Minnesota,Roseau,-95.81317905,48.77562127
Minnesota,Saint Louis,-92.47161407,47.60646747
Minnesota,Scott,-93.53608517,44.65048448
Minnesota,Sherburne,-93.77387116,45.44442351
Minnesota,Sibley,-94.23126682,44.58090268
Minnesota,Stearns,-94.61248454,45.55343268
Minnesota,Steele,-93.2257848,44.02435556
Minnesota,Stevens,-96.00020736,45.58665641
Minnesota,Swift,-95.68196526,45.28336667
Minnesota,Todd,-94.89734158,46.07208117
Minnesota,Traverse,-96.47194764,45.77240187
Minnesota,Wabasha,-92.23108452,44.28573349
Minnesota,Wadena,-94.9695895,46.58807234
Minnesota,Waseca,-93.58669518,44.02411433
Minnesota,Washington,-92.88438956,45.03702057
Minnesota,Watonwan,-94.61495032,43.97954797
Minnesota,Wilkin,-96.46912355,46.35769694
Minnesota,Winona,-91.78074151,43.98919725
Minnesota,Wright,-93.96431539,45.17530519
Minnesota,Yellow Medicine,-95.86813462,44.7168355
Mississippi,Adams,-91.35632728,31.48217571
Mississippi,Alcorn,-88.58127719,34.88309979
Mississippi,Amite,-90.80605922,31.17447178
Mississippi,Attala,-89.58221102,33.08458141
Mississippi,Benton,-89.18879315,34.81942915
Mississippi,Bolivar,-90.88059002,33.79511999
Mississippi,Calhoun,-89.3357833,33.93844139
Mississippi,Carroll,-89.92031568,33.44968309
Mississippi,Chickasaw,-88.94799272,33.92190049
Mississippi,Choctaw,-89.24875496,33.34788118
Mississippi,Claiborne,-90.91182919,31.97443836
Mississippi,Clarke,-88.68829427,32.04060646
Mississippi,Clay,-88.78333032,33.65564179
Mississippi,Coahoma,-90.60312005,34.22978494
Mississippi,Copiah,-90.44904844,31.86894386
Mississippi,Covington,-89.55261974,31.63246513
Mississippi,Desoto,-89.99086118,34.8770589
Mississippi,Forrest,-89.25804391,31.18920783
Mississippi,Franklin,-90.89854906,31.47657496
Mississippi,George,-88.64485176,30.86268971
Mississippi,Greene,-88.63804054,31.21438436
Mississippi,Grenada,-89.80188652,33.77034259
Mississippi,Hancock,-89.48852077,30.41709655
Mississippi,Harrison,-89.1180338,30.51561617
Mississippi,Hinds,-90.44398879,32.26797556
Mississippi,Holmes,-90.09157336,33.12362696
Mississippi,Humphreys,-90.52693529,33.12834849
Mississippi,Issaquena,-90.98820738,32.74314942
Mississippi,Itawamba,-88.36083869,34.28250539
Mississippi,Jackson,-88.63712745,30.54812936
Mississippi,Jasper,-89.11812829,32.0183051
Mississippi,Jefferson Davis,-89.82214139,31.56948723
Mississippi,Jefferson,-91.03776806,31.73272939
Mississippi,Jones,-89.16945989,31.62176351
Mississippi,Kemper,-88.64073301,32.75354398
Mississippi,Lafayette,-89.48447146,34.35979408
Mississippi,Lamar,-89.50872033,31.20578254
Mississippi,Lauderdale,-88.6607598,32.40411563
Mississippi,Lawrence,-90.10799,31.54851522
Mississippi,Leake,-89.52503563,32.7521784
Mississippi,Lee,-88.68144571,34.29166715
Mississippi,Leflore,-90.30227278,33.55113335
Mississippi,Lincoln,-90.45581737,31.53105674
Mississippi,Lowndes,-88.44344703,33.47503334
Mississippi,Madison,-90.03551792,32.63345803
Mississippi,Marion,-89.82313428,31.23035191
Mississippi,Marshall,-89.50302426,34.76417101
Mississippi,Monroe,-88.48082593,33.89401895
Mississippi,Montgomery,-89.61544647,33.49508412
Mississippi,Neshoba,-89.11803116,32.75078164
Mississippi,Newton,-89.11890785,32.40000118
Mississippi,Noxubee,-88.56962829,33.11095351
Mississippi,Oktibbeha,-88.88191818,33.42635274
Mississippi,Panola,-89.95144453,34.36677762
Mississippi,Pearl River,-89.58977118,30.76869822
Mississippi,Perry,-88.99202419,31.17258589
Mississippi,Pike,-90.40701526,31.17488412
Mississippi,Pontotoc,-89.03821791,34.22879088
Mississippi,Prentiss,-88.52102768,34.62077073
Mississippi,Quitman,-90.29058159,34.25440928
Mississippi,Rankin,-89.94756451,32.26392597
Mississippi,Scott,-89.53963612,32.40546029
Mississippi,Sharkey,-90.81154905,32.87973584
Mississippi,Simpson,-89.91941674,31.9135277
Mississippi,Smith,-89.50644024,32.01652306
Mississippi,Stone,-89.11813214,30.79003852
Mississippi,Sunflower,-90.58956815,33.60099894
Mississippi,Tallahatchie,-90.1738523,33.95230853
Mississippi,Tate,-89.94553062,34.65259651
Mississippi,Tippah,-88.90929917,34.77020771
Mississippi,Tishomingo,-88.23983759,34.7434817
Mississippi,Tunica,-90.37662974,34.65494623
Mississippi,Union,-89.00376707,34.49351105
Mississippi,Walthall,-90.10801816,31.14741497
Mississippi,Warren,-90.85294446,32.35922145
Mississippi,Washington,-90.94760804,33.28225057
Mississippi,Wayne,-88.69594487,31.63996849
Mississippi,Webster,-89.28586672,33.61378525
Mississippi,Wilkinson,-91.31240921,31.16164728
Mississippi,Winston,-89.03613563,33.08758537
Mississippi,Yalobusha,-89.70732664,34.02978406
Mississippi,Yazoo,-90.39606935,32.78002142
Missouri,Adair,-92.60191836,40.19204458
Missouri,Andrew,-94.80338761,39.98336575
Missouri,Atchison,-95.42784582,40.43047111
Missouri,Audrain,-91.84281006,39.21706698
Missouri,Barry,-93.82844349,36.71016481
Missouri,Barton,-94.34794914,37.50202589
Missouri,Bates,-94.34020083,38.25679747
Missouri,Benton,-93.28804981,38.2969622
Missouri,Bollinger,-90.02671665,37.32288202
Missouri,Boone,-92.31077915,38.99151321
Missouri,Buchanan,-94.80898137,39.65900425
Missouri,Butler,-90.40644236,36.71515349
Missouri,Caldwell,-93.98651474,39.65572589
Missouri,Callaway,-91.92579121,38.83679327
Missouri,Camden,-92.76534125,38.02997281
Missouri,Cape Girardeau,-89.68568427,37.38461398
Missouri,Carroll,-93.50997203,39.42618749
Missouri,Carter,-90.96268619,36.94215455
Missouri,Cass,-94.35583822,38.6461611
Missouri,Cedar,-93.85748477,37.72465842
Missouri,Chariton,-92.96705141,39.51515554
Missouri,Christian,-93.18721703,36.96988717
Missouri,Clark,-91.73842436,40.41067787
Missouri,Clay,-94.4235649,39.31052259
Missouri,Clinton,-94.40833819,39.60017685
Missouri,Cole,-92.28040245,38.50708573
Missouri,Cooper,-92.81120024,38.8458533
Missouri,Crawford,-91.30412753,37.97904898
Missouri,Dade,-93.85121976,37.43250385
Missouri,Dallas,-93.02323007,37.68345181
Missouri,Daviess,-93.98757919,39.96068235
Missouri,De Kalb,-94.40739355,39.89106902
Missouri,Dent,-91.5062803,37.60890013
Missouri,Douglas,-92.49696485,36.93355876
Missouri,Dunklin,-90.09091599,36.27154391
Missouri,Franklin,-91.07532941,38.41309719
Missouri,Gasconade,-91.50767732,38.44338794
Missouri,Gentry,-94.4117792,40.20964915
Missouri,Greene,-93.34163216,37.25981343
Missouri,Grundy,-93.56669122,40.11414671
Missouri,Harrison,-93.99267913,40.35391788
Missouri,Henry,-93.79237466,38.3858198
Missouri,Hickory,-93.32022778,37.94353523
Missouri,Holt,-95.2152015,40.09407895
Missouri,Howard,-92.69811795,39.1439328
Missouri,Howell,-91.88732648,36.7746473
Missouri,Iron,-90.77328114,37.556621
Missouri,Jackson,-94.34857397,39.00816669
Missouri,Jasper,-94.34157069,37.20398596
Missouri,Jefferson,-90.5372509,38.26482234
Missouri,Johnson,-93.80881315,38.74456237
Missouri,Knox,-92.14917456,40.13083073
Missouri,Laclede,-92.59089264,37.66002812
Missouri,Lafayette,-93.78902233,39.06502153
Missouri,Lawrence,-93.83344,37.10701064
Missouri,Lewis,-91.72335976,40.09829357
Missouri,Lincoln,-90.96086596,39.06196977
Missouri,Linn,-93.10894962,39.8706792
Missouri,Livingston,-93.55153386,39.78210724
Missouri,Macon,-92.56573736,39.83176047
Missouri,Madison,-90.34516355,37.47865538
Missouri,Maries,-91.92464163,38.16658776
Missouri,Marion,-91.62290666,39.80815156
Missouri,McDonald,-94.34869688,36.62854314
Missouri,Mercer,-93.57091281,40.42180344
Missouri,Miller,-92.42870589,38.21846414
Missouri,Mississippi,-89.29338618,36.82669766
Missouri,Moniteau,-92.58277313,38.63513548
Missouri,Monroe,-92.00229414,39.49656983
Missouri,Montgomery,-91.46976003,38.94275077
Missouri,Morgan,-92.88701582,38.42881151
Missouri,New Madrid,-89.65393904,36.59389882
Missouri,Newton,-94.34000725,36.90553425
Missouri,Nodaway,-94.88501703,40.36091801
Missouri,Oregon,-91.40322319,36.68663269
Missouri,Osage,-91.85987491,38.46379891
Missouri,Ozark,-92.44740591,36.64798585
Missouri,Pemiscot,-89.78666867,36.21134121
Missouri,Perry,-89.82545201,37.70705807
Missouri,Pettis,-93.28757913,38.7303079
Missouri,Phelps,-91.79284786,37.88020457
Missouri,Pike,-91.17360182,39.34702007
Missouri,Platte,-94.77539395,39.38001882
Missouri,Polk,-93.40027486,37.61898421
Missouri,Pulaski,-92.20765603,37.82755877
Missouri,Putnam,-93.0194956,40.47902781
Missouri,Ralls,-91.52457271,39.52856985
Missouri,Randolph,-92.49918862,39.44039069
Missouri,Ray,-93.99217045,39.3516894
Missouri,Reynolds,-90.96869641,37.36376302
Missouri,Ripley,-90.86348554,36.65216217
Missouri,Saint Charles,-90.67331511,38.78465886
Missouri,Saint Clair,-93.77574433,38.03760824
Missouri,Saint Francois,-90.47386528,37.81254919
Missouri,Saint Louis,-90.42158418,38.64244973
Missouri,Sainte Genevieve,-90.19540675,37.89531821
Missouri,Saline,-93.20384658,39.1372459
Missouri,Schuyler,-92.52340109,40.47056791
Missouri,Scotland,-92.14942388,40.45480333
Missouri,Scott,-89.56905543,37.05288919
Missouri,Shannon,-91.40080048,37.15908091
Missouri,Shelby,-92.07769739,39.79876317
Missouri,Stoddard,-89.9452275,36.85564995
Missouri,Stone,-93.45564018,36.74640637
Missouri,Sullivan,-93.11242902,40.21072019
Missouri,Taney,-93.04221151,36.65437425
Missouri,Texas,-91.96345563,37.32029487
Missouri,Vernon,-94.34228229,37.85028913
Missouri,Warren,-91.1590791,38.76625947
Missouri,Washington,-90.8771291,37.96438359
Missouri,Wayne,-90.46210132,37.11297631
Missouri,Webster,-92.87468857,37.2824002
Missouri,Worth,-94.42315286,40.47735955
Missouri,Wright,-92.46685376,37.27315757
Montana,Beaverhead,-112.8988473,45.13289215
Montana,Big Horn,-107.4877427,45.42424227
Montana,Blaine,-108.959695,48.43323384
Montana,Broadwater,-111.4958324,46.33276199
Montana,Carbon,-109.0255189,45.22748214
Montana,Carter,-104.5367371,45.51671885
Montana,Cascade,-111.3456743,47.30784151
Montana,Chouteau,-110.4368532,47.88093967
Montana,Custer,-105.5709704,46.25256071
Montana,Daniels,-105.5487645,48.78498203
Montana,Dawson,-104.8978967,47.26614094
Montana,Deer Lodge,-113.0685151,46.06014429
Montana,Fallon,-104.4161408,46.33275228
Montana,Fergus,-109.2223869,47.26362029
Montana,Flathead,-114.0518385,48.29557395
Montana,Gallatin,-111.1698448,45.54019365
Montana,Garfield,-106.9924949,47.27725396
Montana,Glacier,-112.9965875,48.70575099
Montana,Golden Valley,-109.1735357,46.38154276
Montana,Granite,-113.4396282,46.4042028
Montana,Hill,-110.1103122,48.6285133
Montana,Jefferson,-112.0939715,46.14938013
Montana,Judith Basin,-110.2639744,47.04623842
Montana,Lake,-114.0896195,47.64554078
Montana,Lewis and Clark,-112.3906862,47.12326252
Montana,Liberty,-111.0228936,48.56453199
Montana,Lincoln,-115.4057729,48.54228915
Montana,Madison,-111.920705,45.30029613
Montana,McCone,-105.7949948,47.64562118
Montana,Meagher,-110.8860501,46.59823831
Montana,Mineral,-114.99972,47.14761487
Montana,Missoula,-113.9240034,47.03583553
Montana,Musselshell,-108.3981,46.4962485
Montana,Park,-110.5237488,45.48768395
Montana,Petroleum,-108.248807,47.1181795
Montana,Phillips,-107.9129047,48.26015709
Montana,Pondera,-112.2285524,48.22720646
Montana,Powder River,-105.6297541,45.39656149
Montana,Powell,-112.9373533,46.85983735
Montana,Prairie,-105.3771445,46.86026834
Montana,Ravalli,-114.1211821,46.08200898
Montana,Richland,-104.5602255,47.78856379
Montana,Roosevelt,-105.0163921,48.2954243
Montana,Rosebud,-106.7312404,46.23173032
Montana,Sanders,-115.1335971,47.673803
Montana,Sheridan,-104.5047857,48.72200767
Montana,Silver Bow,-112.6561636,45.90302367
Montana,Stillwater,-109.3919643,45.6706886
Montana,Sweet Grass,-109.9395827,45.81358726
Montana,Teton,-112.2416579,47.83643683
Montana,Toole,-111.6956907,48.65561462
Montana,Treasure,-107.2714658,46.21097807
Montana,Valley,-106.6665926,48.36532134
Montana,Wheatland,-109.8427148,46.46649886
Montana,Wibaux,-104.247567,46.96595303
Montana,Yellowstone,-108.2747405,45.9360951
Nebraska,Adams,-98.50214356,40.52576316
Nebraska,Antelope,-98.06602354,42.17819666
Nebraska,Arthur,-101.695499,41.56915637
Nebraska,Banner,-103.7099875,41.54598996
Nebraska,Blaine,-99.97574333,41.91395778
Nebraska,Boone,-98.06637396,41.70719802
Nebraska,Box Butte,-103.0858441,42.22020948
Nebraska,Boyd,-98.76763819,42.89973275
Nebraska,Brown,-99.92926797,42.43108539
Nebraska,Buffalo,-99.07546802,40.85536089
Nebraska,Burt,-96.32825796,41.8525857
Nebraska,Butler,-97.13009074,41.22466473
Nebraska,Cass,-96.14087321,40.90958927
Nebraska,Cedar,-97.25391602,42.60067091
Nebraska,Chase,-101.6966132,40.52420087
Nebraska,Cherry,-101.1188458,42.54404499
Nebraska,Cheyenne,-102.9953038,41.21914447
Nebraska,Clay,-98.05204903,40.5246977
Nebraska,Colfax,-97.08542752,41.57424861
Nebraska,Cuming,-96.78647316,41.91880048
Nebraska,Custer,-99.72588907,41.39446621
Nebraska,Dakota,-96.56481999,42.39294635
Nebraska,Dawes,-103.1343263,42.71990958
Nebraska,Dawson,-99.81868208,40.87011152
Nebraska,Deuel,-102.3325877,41.11136346
Nebraska,Dixon,-96.86764128,42.49497992
Nebraska,Dodge,-96.65383498,41.57911288
Nebraska,Douglas,-96.15380813,41.29548735
Nebraska,Dundy,-101.6862557,40.17685201
Nebraska,Fillmore,-97.59656504,40.52478228
Nebraska,Franklin,-98.95380473,40.17723878
Nebraska,Frontier,-100.3932131,40.53057525
Nebraska,Furnas,-99.91178004,40.1767526
Nebraska,Gage,-96.68957028,40.26201717
Nebraska,Garden,-102.3355103,41.6185707
Nebraska,Garfield,-98.99077184,41.91330407
Nebraska,Gosper,-99.83045307,40.51437539
Nebraska,Grant,-101.7396966,41.91535408
Nebraska,Greeley,-98.52083475,41.56778164
Nebraska,Hall,-98.50281538,40.87353205
Nebraska,Hamilton,-98.02307412,40.87320294
Nebraska,Harlan,-99.40414351,40.17651156
Nebraska,Hayes,-101.0604826,40.52409452
Nebraska,Hitchcock,-101.0405921,40.17708224
Nebraska,Holt,-98.78238669,42.45506855
Nebraska,Hooker,-101.13424,41.91658047
Nebraska,Howard,-98.51606652,41.2206015
Nebraska,Jefferson,-97.14349659,40.17667093
Nebraska,Johnson,-96.26506654,40.39201307
Nebraska,Kearney,-98.94892838,40.50771912
Nebraska,Keith,-101.6607938,41.19913332
Nebraska,Keya Paha,-99.71163696,42.87903667
Nebraska,Kimball,-103.7159531,41.19832569
Nebraska,Knox,-97.8915908,42.63747914
Nebraska,Lancaster,-96.68790302,40.78439815
Nebraska,Lincoln,-100.7443098,41.04836129
Nebraska,Logan,-100.4821177,41.56757055
Nebraska,Loup,-99.45215694,41.91378655
Nebraska,Madison,-97.60069405,41.91835396
Nebraska,McPherson,-101.0588167,41.56861566
Nebraska,Merrick,-98.03762139,41.16902155
Nebraska,Morrill,-103.0100207,41.71522956
Nebraska,Nance,-97.99243793,41.39685312
Nebraska,Nemaha,-95.84992274,40.38820431
Nebraska,Nuckolls,-98.04802055,40.177183
Nebraska,Otoe,-96.13483442,40.64848869
Nebraska,Pawnee,-96.23619803,40.13170661
Nebraska,Perkins,-101.6477572,40.85102476
Nebraska,Phelps,-99.4151686,40.51017261
Nebraska,Pierce,-97.60122616,42.26571343
Nebraska,Platte,-97.51856822,41.57116866
Nebraska,Polk,-97.56826746,41.18737354
Nebraska,Red Willow,-100.475337,40.17637209
Nebraska,Richardson,-95.71703077,40.12563064
Nebraska,Rock,-99.44897805,42.42205513
Nebraska,Saline,-97.14071928,40.52438798
Nebraska,Sarpy,-96.11144261,41.11248383
Nebraska,Saunders,-96.63645096,41.22644586
Nebraska,Scotts Bluff,-103.7069889,41.85053783
Nebraska,Seward,-97.1388132,40.87275736
Nebraska,Sheridan,-102.4092606,42.50405438
Nebraska,Sherman,-98.97503138,41.22002021
Nebraska,Sioux,-103.7579251,42.48860171
Nebraska,Stanton,-97.1940468,41.91882864
Nebraska,Thayer,-97.5954635,40.17727645
Nebraska,Thomas,-100.5554304,41.9144815
Nebraska,Thurston,-96.54480398,42.16038141
Nebraska,Valley,-98.98146097,41.56676049
Nebraska,Washington,-96.21975055,41.53129066
Nebraska,Wayne,-97.1203697,42.21071452
Nebraska,Webster,-98.50167481,40.17769411
Nebraska,Wheeler,-98.52799613,41.91462828
Nebraska,York,-97.59677624,40.87325552
Nevada,Carson City,-119.7479532,39.15105219
Nevada,Churchill,-118.3361122,39.58071093
Nevada,Clark,-115.0186407,36.21567337
Nevada,Douglas,-119.6163969,38.91263956
Nevada,Elko,-115.3575265,41.14605512
Nevada,Esmeralda,-117.6312757,37.78380924
Nevada,Eureka,-116.2677333,39.98214834
Nevada,Humboldt,-118.1115996,41.40634733
Nevada,Lander,-117.0365761,39.93458201
Nevada,Lincoln,-114.8776379,37.64331401
Nevada,Lyon,-119.1890237,39.01736619
Nevada,Mineral,-118.4345126,38.5382678
Nevada,Nye,-116.4728317,38.04644584
Nevada,Pershing,-118.4034483,40.4396867
Nevada,Storey,-119.5290149,39.44644485
Nevada,Washoe,-119.6638241,40.66358263
Nevada,White Pine,-114.9016205,39.44303062
New Hampshire,Belknap,-71.42336011,43.51819011
New Hampshire,Carroll,-71.20280644,43.87354949
New Hampshire,Cheshire,-72.25131549,42.91987071
New Hampshire,Coos,-71.30575056,44.69113626
New Hampshire,Grafton,-71.82037983,43.94064865
New Hampshire,Hillsborough,-71.71640205,42.91521915
New Hampshire,Merrimack,-71.68020149,43.2972412
New Hampshire,Rockingham,-71.12965423,42.9862675
New Hampshire,Strafford,-71.03135074,43.29843356
New Hampshire,Sullivan,-72.22193259,43.36082213
New Jersey,Atlantic,-74.68727352,39.48504297
New Jersey,Bergen,-74.0749263,40.96015666
New Jersey,Burlington,-74.66818168,39.87828572
New Jersey,Camden,-74.95982926,39.80493428
New Jersey,Cape May,-74.80925745,39.15880835
New Jersey,Cumberland,-75.11198829,39.37554553
New Jersey,Essex,-74.24871555,40.78758925
New Jersey,Gloucester,-75.14114947,39.7184655
New Jersey,Hudson,-74.06044827,40.73732893
New Jersey,Hunterdon,-74.91208755,40.56810029
New Jersey,Mercer,-74.70143773,40.28380208
New Jersey,Middlesex,-74.41269497,40.43781368
New Jersey,Monmouth,-74.22528153,40.25878437
New Jersey,Morris,-74.54387657,40.86193729
New Jersey,Ocean,-74.29996046,39.91485041
New Jersey,Passaic,-74.30096377,41.03383388
New Jersey,Salem,-75.35665597,39.58059736
New Jersey,Somerset,-74.61691535,40.56340088
New Jersey,Sussex,-74.69072977,41.13875419
New Jersey,Union,-74.31204518,40.65873611
New Jersey,Warren,-74.99701561,40.85795657
New Mexico,Bernalillo,-106.6656375,35.05193304
New Mexico,Catron,-108.4033465,33.91839663
